Time,AS26 (Uv radiation),AS27 (Evapotranspiration),AS24 (Daily rain),AS25 (Rain rate),AS20 (Humidity),AS21 (Wind speed),AS19 (Temperature)
17-01-2023 10:20:20,2.70,,,,66.00,1.00,27.80
17-01-2023 10:25:20,2.80,,,,66.00,0.00,28.10
17-01-2023 10:30:20,2.90,,,,65.00,,28.40
17-01-2023 10:35:20,3.10,,,,65.00,,28.80
17-01-2023 10:40:20,2.90,,,,63.00,0.00,28.90
17-01-2023 10:45:20,3.30,,,,,6.00,29.10
17-01-2023 10:50:20,3.30,,,,,1.00,29.00
17-01-2023 10:55:20,3.40,,,,,,29.20
17-01-2023 11:00:20,3.30,0.38,,,63.00,1.00,29.20
17-01-2023 11:05:20,3.60,0.76,,,62.00,0.00,29.30
17-01-2023 11:10:20,3.70,,,,63.00,4.00,29.30
17-01-2023 11:15:20,3.80,,,,62.00,0.00,29.40
17-01-2023 11:20:20,3.90,0.76,0.00,0.00,61.00,1.00,29.80
17-01-2023 11:21:20,,,,0.00,,,
17-01-2023 11:25:20,3.90,0.76,0.00,,60.00,3.00,30.10
17-01-2023 11:30:20,4.00,,,,61.00,1.00,30.20
17-01-2023 11:35:20,4.10,,,,60.00,0.00,30.30
17-01-2023 11:40:20,4.10,,,,59.00,0.00,30.40
17-01-2023 11:45:20,3.30,,,,60.00,1.00,30.20
17-01-2023 11:50:20,3.10,,,,61.00,0.00,30.20
17-01-2023 11:55:20,,,,,59.00,3.00,30.50
17-01-2023 12:00:20,,0.76,,,58.00,1.00,30.60
17-01-2023 12:05:20,,1.24,,,59.00,0.00,30.60
17-01-2023 12:10:20,3.10,,,,59.00,0.00,30.40
17-01-2023 12:15:20,3.80,,,,58.00,1.00,30.70
17-01-2023 12:20:20,4.10,,,,59.00,3.00,30.50
17-01-2023 12:25:20,4.20,,,,58.00,3.00,30.40
17-01-2023 12:30:20,4.30,,,,59.00,1.00,30.50
17-01-2023 12:35:20,4.40,,,,59.00,6.00,30.80
17-01-2023 12:40:20,4.40,,,,57.00,3.00,31.00
17-01-2023 12:45:20,4.30,,,,56.00,3.00,30.90
17-01-2023 12:50:20,,,,,59.00,1.00,30.80
17-01-2023 12:55:20,,,,,55.00,,30.90
17-01-2023 13:00:20,,1.24,,,56.00,,31.00
17-01-2023 13:05:20,,1.75,,,55.00,1.00,31.30
17-01-2023 13:10:20,4.30,,,,53.00,4.00,31.30
17-01-2023 13:15:20,4.20,,,,,4.00,31.50
17-01-2023 13:20:20,4.20,1.75,0.00,0.00,53.00,1.00,31.80
17-01-2023 13:21:20,,,,0.00,,,
17-01-2023 13:25:20,4.20,1.75,0.00,,52.00,1.00,31.90
17-01-2023 13:30:20,4.20,,,,51.00,1.00,31.90
17-01-2023 13:35:20,4.10,,,,53.00,8.00,31.80
17-01-2023 13:40:20,4.10,,,,52.00,3.00,
17-01-2023 13:45:20,4.00,,,,51.00,6.00,
17-01-2023 13:50:20,3.90,,,,53.00,3.00,
17-01-2023 13:55:20,3.80,,,,51.00,1.00,31.80
17-01-2023 14:00:20,3.70,1.75,,,52.00,8.00,31.90
17-01-2023 14:05:20,3.60,2.01,,,51.00,0.00,32.20
17-01-2023 14:10:20,3.60,,,,,1.00,32.50
17-01-2023 14:15:20,3.40,,,,,4.00,32.40
17-01-2023 14:20:20,3.40,,,,51.00,0.00,32.20
17-01-2023 14:25:20,3.20,,,,50.00,0.00,32.20
17-01-2023 14:30:20,3.20,,,,52.00,3.00,32.10
17-01-2023 14:35:20,3.10,,,,53.00,1.00,32.30
17-01-2023 14:40:20,3.00,,,,52.00,0.00,32.70
17-01-2023 14:45:20,2.90,,,,52.00,6.00,32.80
17-01-2023 14:50:20,2.80,,,,51.00,6.00,32.90
17-01-2023 14:55:20,2.70,,,,51.00,1.00,32.80
17-01-2023 15:00:20,2.60,2.01,,,50.00,8.00,32.90
17-01-2023 15:05:20,2.40,2.39,,,51.00,0.00,32.80
17-01-2023 15:10:20,2.30,,,,50.00,3.00,32.70
17-01-2023 15:15:20,2.20,,,,51.00,6.00,32.50
17-01-2023 15:20:20,2.20,2.39,0.00,0.00,52.00,6.00,32.40
17-01-2023 15:21:20,,,,0.00,,,
17-01-2023 15:25:20,2.00,2.39,0.00,,52.00,3.00,32.30
17-01-2023 15:30:20,1.90,,,,51.00,8.00,
17-01-2023 15:35:20,1.80,,,,52.00,6.00,32.30
17-01-2023 15:40:20,1.70,,,,52.00,1.00,32.40
17-01-2023 15:45:20,1.60,,,,50.00,9.00,32.40
17-01-2023 15:50:20,1.50,,,,,1.00,32.30
17-01-2023 15:55:20,1.40,,,,,8.00,32.40
17-01-2023 16:00:20,1.30,2.39,,,,3.00,
17-01-2023 16:05:20,1.20,2.74,,,,8.00,32.40
17-01-2023 16:10:20,1.20,,,,50.00,1.00,32.20
17-01-2023 16:15:20,1.10,,,,52.00,6.00,32.10
17-01-2023 16:20:20,1.00,,,,52.00,9.00,32.20
17-01-2023 16:25:20,0.90,,,,53.00,1.00,32.10
17-01-2023 16:30:20,0.80,,,,54.00,6.00,31.80
17-01-2023 16:35:20,0.70,,,,55.00,1.00,
17-01-2023 16:40:20,0.70,,,,,8.00,
17-01-2023 16:45:20,0.60,,,,55.00,6.00,31.80
17-01-2023 16:50:20,0.50,,,,56.00,3.00,31.70
17-01-2023 16:55:20,0.50,,,,55.00,1.00,31.80
17-01-2023 17:00:20,0.00,2.74,,,56.00,3.00,31.80
17-01-2023 17:05:20,,2.95,,,57.00,1.00,31.60
17-01-2023 17:10:20,,,,,56.00,0.00,31.50
17-01-2023 17:15:20,,,,,57.00,1.00,31.40
17-01-2023 17:20:20,0.00,2.95,0.00,,57.00,1.00,31.40
17-01-2023 17:21:20,,,,0.00,,,
17-01-2023 17:22:20,,,,0.00,,,
17-01-2023 17:25:20,0.00,2.95,0.00,,59.00,3.00,31.30
17-01-2023 17:30:20,,,,,59.00,3.00,31.10
17-01-2023 17:35:20,,,,,60.00,0.00,30.80
17-01-2023 17:40:20,,,,,61.00,,30.60
17-01-2023 17:45:20,,,,,63.00,,30.40
17-01-2023 17:50:20,,,,,65.00,,30.30
17-01-2023 17:55:20,,,,,65.00,,30.20
17-01-2023 18:00:20,,2.95,,,69.00,,30.10
17-01-2023 18:05:20,,2.97,,,67.00,,29.90
17-01-2023 18:10:20,,,,,68.00,,29.80
17-01-2023 18:15:20,,,,,69.00,,29.70
17-01-2023 18:20:20,,,,,70.00,,29.60
17-01-2023 18:25:20,,,,,69.00,,29.40
17-01-2023 18:30:20,,,,,68.00,,29.10
17-01-2023 18:35:20,,,,,68.00,,28.70
17-01-2023 18:40:20,,,,,71.00,,28.40
17-01-2023 18:45:20,,,,,72.00,,28.20
17-01-2023 18:50:20,,,,,72.00,,27.90
17-01-2023 18:55:20,,,,,73.00,,27.60
17-01-2023 19:00:20,,,,,75.00,,27.40
17-01-2023 19:05:20,,,,,79.00,,27.30
17-01-2023 19:10:20,,,,,79.00,,27.20
17-01-2023 19:15:20,,,,,80.00,,27.10
17-01-2023 19:20:20,0.00,2.97,0.00,,82.00,0.00,27.10
17-01-2023 19:21:20,,,,0.00,,,
17-01-2023 19:22:20,,,,0.00,,,
17-01-2023 19:25:20,0.00,2.97,0.00,,82.00,0.00,27.00
17-01-2023 19:30:20,,,,,82.00,,26.90
17-01-2023 19:35:20,,,,,81.00,,26.80
17-01-2023 19:40:20,,,,,,,26.70
17-01-2023 19:45:20,,,,,81.00,,26.60
17-01-2023 19:50:20,,,,,82.00,,26.50
17-01-2023 19:55:20,,,,,81.00,,26.30
17-01-2023 20:00:20,,,,,81.00,,26.20
17-01-2023 20:05:20,,,,,82.00,,26.00
17-01-2023 20:10:20,,,,,84.00,,25.90
17-01-2023 20:15:20,,,,,85.00,,25.80
17-01-2023 20:20:20,,,,,86.00,,25.80
17-01-2023 20:25:20,,,,,85.00,,25.70
17-01-2023 20:30:20,,,,,84.00,,25.60
17-01-2023 20:35:20,,,,,,,25.40
17-01-2023 20:40:20,,,,,84.00,,
17-01-2023 20:45:20,,,,,85.00,,
17-01-2023 20:50:20,,,,,81.00,,25.40
17-01-2023 20:55:20,,,,,81.00,,25.50
17-01-2023 21:00:20,,,,,80.00,,25.70
17-01-2023 21:05:20,,,,,79.00,,25.80
17-01-2023 21:10:20,,,,,78.00,,25.80
17-01-2023 21:15:20,,,,,77.00,,25.90
17-01-2023 21:20:20,0.00,2.97,0.00,,76.00,0.00,26.00
17-01-2023 21:21:20,,,,0.00,,,
17-01-2023 21:22:20,,,,0.00,,,
17-01-2023 21:25:20,0.00,2.97,0.00,,77.00,0.00,26.00
17-01-2023 21:30:20,,,,,76.00,,
17-01-2023 21:35:20,,,,,76.00,,
17-01-2023 21:40:20,,,,,74.00,,26.00
17-01-2023 21:45:20,,,,,72.00,,26.10
17-01-2023 21:50:20,,,,,71.00,,26.20
17-01-2023 21:55:20,,,,,70.00,,26.30
17-01-2023 22:00:20,,,,,71.00,,
17-01-2023 22:05:20,,,,,70.00,,
17-01-2023 22:15:20,,,,,,,26.30
17-01-2023 22:20:20,,,,,,,26.20
17-01-2023 22:25:20,,,,,,,26.20
17-01-2023 22:30:20,,,,,,,26.10
17-01-2023 22:35:20,,,,,,,26.10
17-01-2023 22:40:20,,,,,70.00,,26.00
17-01-2023 22:45:20,,,,,69.00,,26.00
17-01-2023 22:50:20,,,,,70.00,,25.90
17-01-2023 22:55:20,,,,,69.00,,26.00
17-01-2023 23:00:20,,,,,,,26.00
17-01-2023 23:05:20,,,,,,,25.90
17-01-2023 23:15:20,,,,,,0.00,
17-01-2023 23:20:20,0.00,2.97,0.00,,69.00,1.00,25.90
17-01-2023 23:21:20,,,,0.00,,,
17-01-2023 23:22:20,,,,0.00,,,
17-01-2023 23:25:20,0.00,2.97,0.00,,69.00,0.00,25.80
17-01-2023 23:30:20,,,,,68.00,0.00,25.80
17-01-2023 23:35:20,,,,,68.00,1.00,25.90
17-01-2023 23:40:20,,,,,69.00,0.00,25.80
17-01-2023 23:45:20,,,,,68.00,,25.90
17-01-2023 23:50:20,,,,,68.00,,25.80
17-01-2023 23:55:20,,,,,69.00,,25.80
18-01-2023 00:00:20,,2.97,,,69.00,,25.70
18-01-2023 00:05:20,,0.00,,,70.00,,25.60
18-01-2023 00:10:20,,,,,,,25.60
18-01-2023 00:15:20,,,,,,0.00,25.40
18-01-2023 00:20:20,,,,,70.00,1.00,
18-01-2023 00:25:20,,,,,69.00,0.00,25.40
18-01-2023 00:30:20,,,,,,,25.30
18-01-2023 00:40:20,,,,,,,25.30
18-01-2023 00:45:20,,,,,69.00,,25.20
18-01-2023 00:50:20,,,,,70.00,,
18-01-2023 00:55:20,,,,,,,25.20
18-01-2023 01:00:20,,,,,70.00,,25.10
18-01-2023 01:05:20,,,,,71.00,,25.00
18-01-2023 01:10:20,,,,,71.00,,24.90
18-01-2023 01:15:20,,,,,73.00,,24.90
18-01-2023 01:20:20,0.00,0.00,0.00,,75.00,0.00,24.80
18-01-2023 01:21:20,,,,0.00,,,
18-01-2023 01:22:20,,,,0.00,,,
18-01-2023 01:25:20,0.00,0.00,0.00,,75.00,0.00,24.70
18-01-2023 01:30:20,,,,,,,24.60
18-01-2023 01:35:20,,,,,,,24.50
18-01-2023 01:40:20,,,,,75.00,,24.40
18-01-2023 01:45:20,,,,,76.00,,24.30
18-01-2023 01:50:20,,,,,77.00,,24.20
18-01-2023 01:55:20,,,,,78.00,,24.10
18-01-2023 02:00:20,,,,,79.00,,24.10
18-01-2023 02:05:20,,,,,,,24.00
18-01-2023 02:10:20,,,,,79.00,,24.00
18-01-2023 02:15:20,,,,,80.00,,23.90
18-01-2023 02:20:20,,,,,79.00,,
18-01-2023 02:25:20,,,,,80.00,,23.90
18-01-2023 02:30:20,,,,,81.00,,23.80
18-01-2023 02:35:20,,,,,82.00,,23.80
18-01-2023 02:40:20,,,,,82.00,,23.70
18-01-2023 02:45:20,,,,,81.00,,23.60
18-01-2023 02:50:20,,,,,80.00,,23.50
18-01-2023 02:55:20,,,,,81.00,,23.50
18-01-2023 03:00:20,,,,,82.00,,23.40
18-01-2023 03:05:20,,,,,83.00,,
18-01-2023 03:10:20,,,,,84.00,,
18-01-2023 03:15:20,,,,,83.00,,
18-01-2023 03:20:20,0.00,0.00,0.00,,82.00,0.00,23.40
18-01-2023 03:21:20,,,,0.00,,,
18-01-2023 03:22:20,,,,0.00,,,
18-01-2023 03:25:20,0.00,0.00,0.00,,82.00,0.00,23.40
18-01-2023 03:30:20,,,,,82.00,,23.40
18-01-2023 03:35:20,,,,,81.00,,23.50
18-01-2023 03:40:20,,,,,81.00,,23.50
18-01-2023 03:45:20,,,,,82.00,,23.60
18-01-2023 03:50:20,,,,,82.00,,
18-01-2023 03:55:20,,,,,83.00,,
18-01-2023 04:00:20,,,,,82.00,,
18-01-2023 04:05:20,,,,,83.00,,23.60
18-01-2023 04:10:20,,,,,82.00,,23.50
18-01-2023 04:15:20,,,,,80.00,,
18-01-2023 04:20:20,,,,,77.00,0.00,23.50
18-01-2023 04:25:20,,,,,76.00,1.00,23.70
18-01-2023 04:30:20,,,,,75.00,0.00,23.80
18-01-2023 04:35:20,,,,,74.00,,
18-01-2023 04:40:20,,,,,75.00,,
18-01-2023 04:45:20,,,,,75.00,,
18-01-2023 04:50:20,,,,,74.00,,23.80
18-01-2023 04:55:20,,,,,75.00,,23.70
18-01-2023 05:00:20,,,,,75.00,,23.70
18-01-2023 05:05:20,,,,,76.00,,23.60
18-01-2023 05:10:20,,,,,76.00,,23.40
18-01-2023 05:15:20,,,,,77.00,,23.20
18-01-2023 05:20:20,0.00,0.00,0.00,0.00,77.00,0.00,23.10
18-01-2023 05:21:20,,,,0.00,,,
18-01-2023 05:25:20,0.00,0.00,0.00,,77.00,0.00,23.00
18-01-2023 05:30:20,,,,,78.00,,22.90
18-01-2023 05:35:20,,,,,79.00,,22.90
18-01-2023 05:40:20,,,,,81.00,,22.80
18-01-2023 05:45:20,,,,,,,22.70
18-01-2023 05:50:20,,,,,,,22.60
18-01-2023 05:55:20,,,,,,,22.50
18-01-2023 06:00:20,,,,,,,22.40
18-01-2023 06:05:20,,,,,81.00,,
18-01-2023 06:10:20,,,,,86.00,,
18-01-2023 06:15:20,,,,,86.00,,
18-01-2023 06:20:20,,,,,83.00,,
18-01-2023 06:30:20,,,,,83.00,,
18-01-2023 06:35:20,,,,,82.00,,22.40
18-01-2023 06:40:20,,,,,78.00,,22.50
18-01-2023 06:45:20,,,,,77.00,,22.70
18-01-2023 06:50:20,,,,,78.00,,22.70
18-01-2023 06:55:20,,,,,77.00,0.00,22.80
18-01-2023 07:00:20,,,,,75.00,1.00,22.80
18-01-2023 07:05:20,,,,,75.00,0.00,22.90
18-01-2023 07:10:20,,,,,74.00,1.00,23.10
18-01-2023 07:15:20,,,,,73.00,1.00,23.20
18-01-2023 07:20:20,0.00,0.00,0.00,0.00,73.00,3.00,23.30
18-01-2023 07:21:20,,,,0.00,,,
18-01-2023 07:25:20,0.00,0.00,0.00,,71.00,1.00,23.40
18-01-2023 07:30:20,,,,,72.00,0.00,23.40
18-01-2023 07:35:20,,,,,72.00,0.00,23.50
18-01-2023 07:40:20,,,,,71.00,1.00,23.60
18-01-2023 07:45:20,,,,,72.00,0.00,23.60
18-01-2023 07:50:20,,,,,,0.00,23.70
18-01-2023 07:55:20,,,,,72.00,1.00,23.70
18-01-2023 08:00:20,,0.00,,,71.00,1.00,23.80
18-01-2023 08:05:20,,0.03,,,,3.00,
18-01-2023 08:10:20,,,,,71.00,3.00,
18-01-2023 08:15:20,0.00,,,,70.00,6.00,
18-01-2023 08:20:20,0.50,,,,,4.00,23.80
18-01-2023 08:25:20,0.60,,,,,6.00,23.90
18-01-2023 08:30:20,0.60,,,,70.00,,24.00
18-01-2023 08:35:20,0.70,,,,69.00,,24.10
18-01-2023 08:40:20,0.80,,,,69.00,6.00,24.20
18-01-2023 08:45:20,1.00,,,,68.00,3.00,24.50
18-01-2023 08:50:20,1.10,,,,67.00,11.00,24.90
18-01-2023 08:55:20,1.30,,,,66.00,11.00,25.30
18-01-2023 09:00:20,1.30,0.03,,,64.00,3.00,25.60
18-01-2023 09:05:20,1.40,0.18,,,,,25.70
18-01-2023 09:10:20,1.50,,,,64.00,3.00,25.80
18-01-2023 09:15:20,1.50,,,,63.00,1.00,25.80
18-01-2023 09:20:20,1.70,0.18,0.00,0.00,63.00,1.00,26.00
18-01-2023 09:21:20,,,,0.00,,,
18-01-2023 09:25:20,1.80,0.18,0.00,,64.00,1.00,26.20
18-01-2023 09:30:20,1.90,,,,62.00,,26.30
18-01-2023 09:35:20,1.90,,,,64.00,1.00,26.40
18-01-2023 09:40:20,2.10,,,,64.00,8.00,26.40
18-01-2023 09:45:20,2.20,,,,65.00,9.00,26.30
18-01-2023 09:50:20,2.30,,,,65.00,1.00,26.20
18-01-2023 09:55:20,2.50,,,,60.00,,26.30
18-01-2023 10:00:20,2.60,0.18,,,,,26.70
18-01-2023 10:05:20,2.70,0.48,,,60.00,1.00,27.00
18-01-2023 10:10:20,2.80,,,,58.00,0.00,27.30
18-01-2023 10:15:20,2.90,,,,57.00,1.00,27.40
18-01-2023 10:20:20,3.10,,,,,8.00,
18-01-2023 10:25:20,3.10,,,,,1.00,27.40
18-01-2023 10:30:20,3.30,,,,,6.00,27.60
18-01-2023 10:35:20,3.30,,,,57.00,8.00,27.60
18-01-2023 10:40:20,3.40,,,,56.00,0.00,27.30
18-01-2023 10:45:20,3.50,,,,59.00,4.00,27.50
18-01-2023 10:50:20,3.70,,,,57.00,6.00,27.80
18-01-2023 10:55:20,,,,,57.00,3.00,28.10
18-01-2023 11:00:20,3.70,0.48,,,55.00,3.00,28.30
18-01-2023 11:05:20,4.00,0.89,,,,1.00,28.60
18-01-2023 11:10:20,4.10,,,,55.00,1.00,28.70
18-01-2023 11:15:20,4.10,,,,54.00,0.00,29.00
18-01-2023 11:20:20,4.20,0.89,0.00,0.00,52.00,0.00,29.10
18-01-2023 11:21:20,,,,0.00,,,
18-01-2023 11:25:20,4.30,0.89,0.00,,52.00,1.00,29.20
18-01-2023 11:30:20,4.40,,,,53.00,0.00,29.20
18-01-2023 11:35:20,4.50,,,,53.00,6.00,29.30
18-01-2023 11:40:20,4.50,,,,52.00,0.00,29.30
18-01-2023 11:45:20,3.50,,,,53.00,4.00,29.20
18-01-2023 11:50:20,3.20,,,,54.00,,29.30
18-01-2023 11:55:20,2.90,,,,51.00,4.00,29.40
18-01-2023 12:00:20,2.80,0.89,,,51.00,0.00,29.10
18-01-2023 12:05:20,2.80,1.40,,,53.00,0.00,28.70
18-01-2023 12:10:20,2.90,,,,57.00,6.00,28.80
18-01-2023 12:15:20,3.80,,,,55.00,6.00,
18-01-2023 12:20:20,4.30,,,,,8.00,
18-01-2023 12:25:20,4.50,,,,,1.00,
18-01-2023 12:30:20,4.60,,,,55.00,3.00,28.80
18-01-2023 12:35:20,4.70,,,,54.00,4.00,28.70
18-01-2023 12:40:20,4.70,,,,55.00,1.00,28.90
18-01-2023 12:45:20,4.80,,,,55.00,1.00,29.20
18-01-2023 12:50:20,4.70,,,,53.00,6.00,29.30
18-01-2023 12:55:20,4.60,,,,54.00,1.00,29.30
18-01-2023 13:00:20,4.70,1.40,,,53.00,3.00,29.60
18-01-2023 13:05:20,4.60,1.91,,,51.00,1.00,29.60
18-01-2023 13:10:20,4.60,,,,56.00,8.00,29.70
18-01-2023 13:15:20,4.50,,,,51.00,3.00,29.60
18-01-2023 13:20:20,4.50,1.91,0.00,0.00,54.00,6.00,29.60
18-01-2023 13:21:20,,,,0.00,,,
18-01-2023 13:25:20,4.50,1.91,0.00,,54.00,6.00,29.90
18-01-2023 13:30:20,4.40,,,,51.00,4.00,29.90
18-01-2023 13:35:20,4.30,,,,50.00,6.00,30.00
18-01-2023 13:40:20,4.20,,,,50.00,6.00,29.90
18-01-2023 13:45:20,4.10,,,,51.00,9.00,30.00
18-01-2023 13:50:20,4.00,,,,49.00,1.00,30.10
18-01-2023 13:55:20,3.90,,,,49.00,3.00,30.20
18-01-2023 14:00:20,3.80,1.91,,,51.00,3.00,30.30
18-01-2023 14:05:20,3.70,2.16,,,50.00,9.00,
18-01-2023 14:10:20,3.60,,,,48.00,6.00,
18-01-2023 14:15:20,3.50,,,,50.00,6.00,30.30
18-01-2023 14:20:20,3.50,,,,49.00,3.00,30.60
18-01-2023 14:25:20,3.40,,,,47.00,6.00,30.90
18-01-2023 14:30:20,3.30,,,,47.00,1.00,31.10
18-01-2023 14:35:20,3.10,,,,48.00,0.00,31.20
18-01-2023 14:40:20,3.10,,,,48.00,3.00,31.60
18-01-2023 14:45:20,3.00,,,,49.00,0.00,31.90
18-01-2023 14:50:20,2.90,,,,45.00,1.00,32.10
18-01-2023 14:55:20,2.80,,,,45.00,,32.20
18-01-2023 15:00:20,2.70,2.16,,,44.00,,32.30
18-01-2023 15:05:20,2.50,2.57,,,47.00,1.00,
18-01-2023 15:10:20,2.40,,,,44.00,0.00,32.30
18-01-2023 15:15:20,2.30,,,,46.00,1.00,32.40
18-01-2023 15:20:20,2.20,2.57,0.00,0.00,46.00,0.00,32.20
18-01-2023 15:21:20,,,,0.00,,,
18-01-2023 15:25:20,2.10,2.57,0.00,,48.00,6.00,32.10
18-01-2023 15:30:20,2.00,,,,49.00,4.00,31.80
18-01-2023 15:35:20,1.90,,,,51.00,6.00,31.70
18-01-2023 15:40:20,1.80,,,,52.00,8.00,31.60
18-01-2023 15:45:20,1.70,,,,50.00,3.00,
18-01-2023 15:50:20,1.50,,,,52.00,6.00,31.60
18-01-2023 15:55:20,1.50,,,,53.00,6.00,31.40
18-01-2023 16:00:20,1.40,2.57,,,52.00,3.00,31.00
18-01-2023 16:05:20,1.30,2.92,,,,6.00,30.80
18-01-2023 16:10:20,1.20,,,,52.00,9.00,30.80
18-01-2023 16:15:20,1.10,,,,54.00,3.00,30.60
18-01-2023 16:20:20,1.00,,,,52.00,1.00,30.80
18-01-2023 16:25:20,0.90,,,,54.00,12.00,31.10
18-01-2023 16:30:20,0.90,,,,56.00,6.00,30.80
18-01-2023 16:35:20,0.80,,,,57.00,12.00,30.50
18-01-2023 16:40:20,0.70,,,,57.00,9.00,30.10
18-01-2023 16:45:20,0.60,,,,58.00,9.00,
18-01-2023 16:50:20,0.50,,,,56.00,3.00,
18-01-2023 16:55:20,0.50,,,,56.00,4.00,
18-01-2023 17:00:20,0.00,2.92,,,57.00,3.00,
18-01-2023 17:05:20,,3.15,,,59.00,8.00,
18-01-2023 17:10:20,,,,,57.00,3.00,30.10
18-01-2023 17:15:20,,,,,56.00,6.00,29.90
18-01-2023 17:20:20,0.00,3.15,0.00,,58.00,6.00,29.70
18-01-2023 17:21:20,,,,0.00,,,
18-01-2023 17:22:20,,,,0.00,,,
18-01-2023 17:25:20,0.00,3.15,0.00,,59.00,3.00,29.60
18-01-2023 17:30:20,,,,,,4.00,29.40
18-01-2023 17:35:20,,,,,59.00,3.00,29.30
18-01-2023 17:40:20,,,,,58.00,0.00,29.20
18-01-2023 17:45:20,,,,,58.00,0.00,29.10
18-01-2023 17:50:20,,,,,59.00,1.00,29.10
18-01-2023 17:55:20,,,,,59.00,0.00,28.90
18-01-2023 18:00:20,,3.15,,,61.00,,28.70
18-01-2023 18:05:20,,3.20,,,60.00,0.00,28.60
18-01-2023 18:10:20,,,,,62.00,3.00,28.40
18-01-2023 18:15:20,,,,,62.00,0.00,28.20
18-01-2023 18:20:20,,,,,63.00,,28.00
18-01-2023 18:25:20,,,,,63.00,,27.80
18-01-2023 18:30:20,,,,,64.00,,27.80
18-01-2023 18:35:20,,,,,64.00,,27.60
18-01-2023 18:40:20,,,,,66.00,,27.60
18-01-2023 18:45:20,,,,,67.00,,27.40
18-01-2023 18:50:20,,,,,66.00,0.00,27.30
18-01-2023 18:55:20,,,,,68.00,3.00,27.00
18-01-2023 19:00:20,,3.20,,,75.00,1.00,26.60
18-01-2023 19:05:20,,3.23,,,77.00,0.00,26.30
18-01-2023 19:10:20,,,,,77.00,,26.10
18-01-2023 19:15:20,,,,,76.00,,25.90
18-01-2023 19:20:20,0.00,3.23,0.00,,75.00,0.00,26.00
18-01-2023 19:21:20,,,,0.00,,,
18-01-2023 19:22:20,,,,0.00,,,
18-01-2023 19:25:20,0.00,3.23,0.00,,76.00,0.00,26.00
18-01-2023 19:30:20,,,,,78.00,1.00,26.00
18-01-2023 19:35:20,,,,,76.00,0.00,25.80
18-01-2023 19:40:20,,,,,76.00,,25.80
18-01-2023 19:45:20,,,,,75.00,,25.70
18-01-2023 19:50:20,,,,,75.00,,25.70
18-01-2023 19:55:20,,,,,78.00,,25.60
18-01-2023 20:00:20,,,,,78.00,,25.50
18-01-2023 20:05:20,,,,,79.00,,25.40
18-01-2023 20:10:20,,,,,79.00,,25.30
18-01-2023 20:15:20,,,,,80.00,,25.20
18-01-2023 20:20:20,,,,,81.00,,25.00
18-01-2023 20:25:20,,,,,82.00,,24.90
18-01-2023 20:30:20,,,,,85.00,,24.80
18-01-2023 20:35:20,,,,,86.00,,24.70
18-01-2023 20:40:20,,,,,85.00,,24.60
18-01-2023 20:45:20,,,,,85.00,,24.40
18-01-2023 20:50:20,,,,,86.00,,24.40
18-01-2023 20:55:20,,,,,85.00,,24.30
18-01-2023 21:00:20,,,,,85.00,,24.30
18-01-2023 21:05:20,,,,,84.00,,24.20
18-01-2023 21:10:20,,,,,84.00,,
18-01-2023 21:15:20,,,,,85.00,,24.20
18-01-2023 21:20:20,0.00,3.23,0.00,,84.00,0.00,24.10
18-01-2023 21:21:20,,,,0.00,,,
18-01-2023 21:22:20,,,,0.00,,,
18-01-2023 21:25:20,0.00,3.23,0.00,,83.00,0.00,24.10
18-01-2023 21:30:20,,,,,85.00,,24.00
18-01-2023 21:35:20,,,,,86.00,,24.00
18-01-2023 21:40:20,,,,,83.00,,23.90
18-01-2023 21:45:20,,,,,80.00,,23.90
18-01-2023 21:50:20,,,,,81.00,,24.00
18-01-2023 21:55:20,,,,,79.00,0.00,24.10
18-01-2023 22:00:20,,,,,78.00,1.00,24.10
18-01-2023 22:05:20,,,,,77.00,0.00,24.20
18-01-2023 22:10:20,,,,,76.00,,24.20
18-01-2023 22:15:20,,,,,77.00,,24.10
18-01-2023 22:20:20,,,,,74.00,,24.10
18-01-2023 22:25:20,,,,,75.00,0.00,24.00
18-01-2023 22:30:20,,,,,75.00,3.00,23.90
18-01-2023 22:35:20,,,,,74.00,1.00,23.80
18-01-2023 22:40:20,,,,,73.00,1.00,23.80
18-01-2023 22:45:20,,,,,73.00,0.00,23.70
18-01-2023 22:50:20,,,,,74.00,,23.60
18-01-2023 22:55:20,,,,,72.00,,
18-01-2023 23:00:20,,,,,70.00,,
18-01-2023 23:05:20,,,,,70.00,,23.60
18-01-2023 23:10:20,,,,,69.00,,23.70
18-01-2023 23:20:20,0.00,3.23,0.00,0.00,69.00,0.00,23.70
18-01-2023 23:21:20,,,,0.00,,,
18-01-2023 23:25:20,0.00,3.23,0.00,,71.00,0.00,23.60
18-01-2023 23:30:20,,,,,72.00,,23.40
18-01-2023 23:35:20,,,,,72.00,,23.30
18-01-2023 23:40:20,,,,,73.00,,23.20
18-01-2023 23:45:20,,,,,74.00,,23.10
18-01-2023 23:50:20,,,,,76.00,,23.00
18-01-2023 23:55:20,,,,,,,22.90
19-01-2023 00:00:20,,3.23,,,,,22.80
19-01-2023 00:05:20,,0.00,,,,,22.60
19-01-2023 00:10:20,,,,,,,22.40
19-01-2023 00:15:20,,,,,76.00,,22.20
19-01-2023 00:20:20,,,,,79.00,,22.10
19-01-2023 00:25:20,,,,,,,21.80
19-01-2023 00:30:20,,,,,79.00,,21.70
