Time,AS26 (Uv radiation),AS27 (Evapotranspiration),AS24 (Daily rain),AS25 (Rain rate),AS20 (Humidity),AS21 (Wind speed),AS19 (Temperature)
24-02-2023 20:25:20,,,,,72,,27.4
24-02-2023 20:30:20,,,,,74,,27.2
24-02-2023 20:35:20,,,,,73,0,27.1
24-02-2023 20:40:20,,,,,,1,27
24-02-2023 20:45:20,,,,,,0,26.9
24-02-2023 20:50:20,,,,,73,6,26.9
24-02-2023 20:55:20,,,,,75,0,26.6
24-02-2023 21:00:20,,3.86,,,76,,26.5
24-02-2023 21:05:20,,3.89,,,75,,
24-02-2023 21:10:20,,,,,74,0,26.5
24-02-2023 21:15:20,,,,,72,1,26.6
24-02-2023 21:20:20,0,3.89,0,0,70,1,26.9
24-02-2023 21:21:20,,,,0,,,
24-02-2023 21:25:20,0,3.89,0,,67,0,27.1
24-02-2023 21:30:20,,,,,72,1,27.1
24-02-2023 21:35:20,,,,,,0,26.8
24-02-2023 21:40:20,,,,,72,,26.7
24-02-2023 21:45:20,,,,,75,,26.6
24-02-2023 21:50:20,,,,,73,,26.6
24-02-2023 21:55:20,,,,,73,0,26.4
24-02-2023 22:00:20,,3.89,,,76,3,26.4
24-02-2023 22:05:20,,3.91,,,75,0,26.3
24-02-2023 22:10:20,,,,,78,1,26.3
24-02-2023 22:15:20,,,,,77,0,26.2
24-02-2023 22:20:20,,,,,77,,26.2
24-02-2023 22:25:20,,,,,79,,26.1
24-02-2023 22:30:20,,,,,77,,26
24-02-2023 22:35:20,,,,,78,,25.9
24-02-2023 22:40:20,,,,,77,,25.8
24-02-2023 22:45:20,,,,,78,,25.7
24-02-2023 22:50:20,,,,,79,,25.5
24-02-2023 22:55:20,,,,,80,,25.4
24-02-2023 23:00:20,,,,,,,25.3
24-02-2023 23:10:20,,,,,,,25.3
24-02-2023 23:15:20,,,,,80,,25.2
24-02-2023 23:20:20,0,3.91,0,,79,0,25.2
24-02-2023 23:21:20,,,,0,,,
24-02-2023 23:22:20,,,,0,,,
24-02-2023 23:25:20,0,3.91,0,,79,0,25.2
24-02-2023 23:30:20,,,,,80,,25.2
24-02-2023 23:35:20,,,,,79,,25.3
24-02-2023 23:40:20,,,,,77,,
24-02-2023 23:45:20,,,,,80,,25.3
24-02-2023 23:50:20,,,,,81,,25.4
24-02-2023 23:55:20,,,,,81,,25.4
25-02-2023 00:00:20,,3.91,,,82,,25.3
25-02-2023 00:05:20,,0,,,,,25.2
25-02-2023 00:10:20,,,,,,,25.2
25-02-2023 00:15:20,,,,,82,,25.1
25-02-2023 00:20:20,,,,,80,,24.9
25-02-2023 00:25:20,,,,,,,24.9
25-02-2023 00:30:20,,,,,80,,24.8
25-02-2023 00:35:20,,,,,81,,24.7
25-02-2023 00:40:20,,,,,81,,
25-02-2023 00:45:20,,,,,82,,24.7
25-02-2023 00:50:20,,,,,84,,24.6
25-02-2023 00:55:20,,,,,82,,24.5
25-02-2023 01:00:20,,,,,81,,24.3
25-02-2023 01:05:20,,,,,,,24.2
25-02-2023 01:10:20,,,,,81,,
25-02-2023 01:15:20,,,,,85,,24.2
25-02-2023 01:20:20,0,0,0,,83,0,24.1
25-02-2023 01:21:20,,,,0,,,
25-02-2023 01:22:20,,,,0,,,
25-02-2023 01:25:20,0,0,0,,82,0,24
25-02-2023 01:30:20,,,,,81,,23.8
25-02-2023 01:35:20,,,,,82,,23.7
25-02-2023 01:40:20,,,,,79,,23.7
25-02-2023 01:45:20,,,,,81,,23.8
25-02-2023 01:50:20,,,,,82,,23.8
25-02-2023 01:55:20,,,,,78,0,23.7
25-02-2023 02:00:20,,,,,75,1,24.2
25-02-2023 02:05:20,,,,,68,3,24.7
25-02-2023 02:10:20,,,,,65,1,25.1
25-02-2023 02:15:20,,,,,63,0,25.4
25-02-2023 02:20:20,,,,,64,,25.4
25-02-2023 02:25:20,,,,,64,,25.3
25-02-2023 02:30:20,,,,,62,,25.3
25-02-2023 02:35:20,,,,,63,,25.2
25-02-2023 02:40:20,,,,,65,,25.1
25-02-2023 02:45:20,,,,,65,0,25
25-02-2023 02:50:20,,,,,63,3,24.8
25-02-2023 02:55:20,,,,,61,4,25.1
25-02-2023 03:00:20,,0,,,62,4,25.2
25-02-2023 03:05:20,,0.03,,,61,3,25.1
25-02-2023 03:10:20,,,,,,1,
25-02-2023 03:15:20,,,,,,3,25.1
25-02-2023 03:20:20,0,0.03,0,,61,6,24.9
25-02-2023 03:21:20,,,,0,,,
25-02-2023 03:22:20,,,,0,,,
25-02-2023 03:25:20,0,0.03,0,,61,4,24.9
25-02-2023 03:30:20,,,,,,3,24.9
25-02-2023 03:35:20,,,,,,1,25
25-02-2023 03:40:20,,,,,,3,25
25-02-2023 03:45:20,,,,,,0,24.9
25-02-2023 03:50:20,,,,,,1,24.9
25-02-2023 03:55:20,,,,,61,3,24.8
25-02-2023 04:00:20,,0.03,,,62,6,24.7
25-02-2023 04:05:20,,0.05,,,61,3,24.8
25-02-2023 04:10:20,,,,,61,0,
25-02-2023 04:15:20,,,,,60,3,
25-02-2023 04:20:20,,,,,,9,
25-02-2023 04:25:20,,,,,60,4,
25-02-2023 04:30:20,,,,,61,1,24.8
25-02-2023 04:35:20,,,,,61,3,24.6
25-02-2023 04:40:20,,,,,62,3,24.6
25-02-2023 04:45:20,,,,,,0,24.4
25-02-2023 04:50:20,,,,,,1,24.4
25-02-2023 04:55:20,,,,,62,3,24.3
25-02-2023 05:00:20,,0.05,,,63,0,24.3
25-02-2023 05:05:20,,0.08,,,63,1,24.2
25-02-2023 05:10:20,,,,,62,1,
25-02-2023 05:15:20,,,,,,6,
25-02-2023 05:20:20,0,0.08,0,0,62,4,24.2
25-02-2023 05:21:20,,,,0,,,
25-02-2023 05:25:20,0,0.08,0,,61,8,24.2
25-02-2023 05:30:20,,,,,62,3,24.3
25-02-2023 05:35:20,,,,,61,9,
25-02-2023 05:40:20,,,,,,8,24.3
25-02-2023 05:45:20,,,,,61,1,24.4
25-02-2023 05:50:20,,,,,60,6,
25-02-2023 05:55:20,,,,,61,,24.4
25-02-2023 06:00:20,,0.08,,,,6,24.3
25-02-2023 06:05:20,,0.13,,,,8,24.4
25-02-2023 06:10:20,,,,,,14,24.3
25-02-2023 06:15:20,,,,,,6,24.4
25-02-2023 06:20:20,,,,,61,6,24.3
25-02-2023 06:25:20,,,,,62,9,24.2
25-02-2023 06:30:20,,,,,61,8,24.3
25-02-2023 06:35:20,,,,,62,6,
25-02-2023 06:40:20,,,,,,8,
25-02-2023 06:45:20,,,,,,11,
25-02-2023 06:50:20,,,,,,9,
25-02-2023 06:55:20,,,,,,6,
25-02-2023 07:00:20,,0.13,,,,6,
25-02-2023 07:05:20,,0.18,,,62,3,
25-02-2023 07:10:20,,,,,63,16,24.3
25-02-2023 07:15:20,,,,,62,11,24.4
25-02-2023 07:20:20,0,0.18,0,0,63,3,24.4
25-02-2023 07:21:20,,,,0,,,
25-02-2023 07:25:20,0,0.18,0,,62,11,24.4
25-02-2023 07:30:20,,,,,62,9,24.5
25-02-2023 07:35:20,,,,,63,9,24.6
25-02-2023 07:40:20,,,,,62,14,24.6
25-02-2023 07:45:20,,,,,,8,24.7
25-02-2023 07:50:20,0,,,,,11,
25-02-2023 07:55:20,0.5,,,,62,6,24.7
25-02-2023 08:00:20,0.5,0.18,,,61,8,24.8
25-02-2023 08:05:20,0.6,0.28,,,61,4,25
25-02-2023 08:10:20,0.7,,,,60,12,25.2
25-02-2023 08:15:20,0.8,,,,,14,25.2
25-02-2023 08:20:20,0.8,,,,,9,25.3
25-02-2023 08:25:20,0.9,,,,,3,25.4
25-02-2023 08:30:20,1,,,,,3,25.5
25-02-2023 08:35:20,1,,,,60,9,25.6
25-02-2023 08:40:20,1.1,,,,59,8,
25-02-2023 08:45:20,1.2,,,,,8,25.6
25-02-2023 08:50:20,1.5,,,,,9,25.7
25-02-2023 08:55:20,1.6,,,,59,11,25.8
25-02-2023 09:00:20,1.8,0.28,,,58,14,25.9
25-02-2023 09:05:20,1.9,0.43,,,,6,26
25-02-2023 09:10:20,2.1,,,,58,4,26.2
25-02-2023 09:15:20,2.2,,,,57,11,26.4
25-02-2023 09:20:20,2.3,0.43,0,0,57,6,26.5
25-02-2023 09:21:20,,,,0,,,
25-02-2023 09:25:20,2.5,0.43,0,,57,6,26.7
25-02-2023 09:30:20,2.7,,,,56,,26.9
25-02-2023 09:35:20,2.6,,,,56,6,26.9
25-02-2023 09:40:20,3,,,,57,4,27.4
25-02-2023 09:45:20,3.1,,,,55,14,27.7
25-02-2023 09:50:20,2.8,,,,53,12,
25-02-2023 09:55:20,3.4,,,,54,8,27.7
25-02-2023 10:00:20,3.6,0.43,,,,3,27.8
25-02-2023 10:05:20,3.8,0.84,,,54,1,28
25-02-2023 10:10:20,3.9,,,,53,4,28.3
25-02-2023 10:15:20,3.9,,,,54,9,
25-02-2023 10:20:20,4.1,,,,54,6,28.3
25-02-2023 10:25:20,4.3,,,,51,9,28.6
25-02-2023 10:30:20,4.4,,,,51,6,28.7
25-02-2023 10:35:20,4.5,,,,52,3,28.8
25-02-2023 10:40:20,4.7,,,,52,3,29.1
25-02-2023 10:45:20,4.7,,,,51,9,29.4
25-02-2023 10:50:20,4.9,,,,49,6,29.6
25-02-2023 10:55:20,4.9,,,,50,6,29.6
25-02-2023 11:00:20,5,0.84,,,,3,29.5
25-02-2023 11:05:20,5.1,1.35,,,50,3,29.6
25-02-2023 11:10:20,5.3,,,,49,9,29.8
25-02-2023 11:15:20,5.5,,,,49,9,30
25-02-2023 11:20:20,5.6,1.35,0,0,47,1,30.3
25-02-2023 11:21:20,,,,0,,,
25-02-2023 11:25:20,5.7,1.35,0,,48,3,30.4
25-02-2023 11:30:20,5.7,,,,47,3,30.3
25-02-2023 11:35:20,5.8,,,,48,1,30.4
25-02-2023 11:40:20,5.8,,,,,1,30.6
25-02-2023 11:45:20,5.9,,,,48,9,30.8
25-02-2023 11:50:20,6,,,,47,3,30.7
25-02-2023 11:55:20,6.1,,,,46,8,30.6
25-02-2023 12:00:20,6,1.35,,,47,6,30.2
25-02-2023 12:05:20,5.3,1.96,,,46,6,30.4
25-02-2023 12:10:20,4,,,,47,1,30.8
25-02-2023 12:15:20,4.1,,,,47,3,31.1
25-02-2023 12:20:20,4.9,,,,46,6,31.4
25-02-2023 12:25:20,4.3,,,,45,1,31.5
25-02-2023 12:30:20,4.8,,,,44,1,31.5
25-02-2023 12:35:20,6.2,,,,,6,31.7
25-02-2023 12:40:20,6.2,,,,,1,31.8
25-02-2023 12:45:20,6.3,,,,,1,31.9
25-02-2023 12:50:20,,,,,44,3,32.1
25-02-2023 12:55:20,6.3,,,,45,4,32.1
25-02-2023 13:00:20,6.2,1.96,,,44,3,32.2
25-02-2023 13:05:20,6.3,2.51,,,46,8,32.3
25-02-2023 13:10:20,6.3,,,,45,1,32.3
25-02-2023 13:15:20,6.2,,,,41,0,32.2
25-02-2023 13:20:20,6.3,2.51,0,0,43,8,32.1
25-02-2023 13:21:20,,,,0,,,
25-02-2023 13:25:20,6.1,2.51,0,,42,3,32.4
25-02-2023 13:30:20,6.2,,,,45,,32.5
25-02-2023 13:35:20,6.2,,,,41,3,32.6
25-02-2023 13:40:20,6,,,,42,9,
25-02-2023 13:45:20,6,,,,42,3,32.6
25-02-2023 13:50:20,5.8,,,,41,8,32.8
25-02-2023 13:55:20,5.7,,,,42,3,32.9
25-02-2023 14:00:20,5.6,2.51,,,41,1,32.9
25-02-2023 14:05:20,5.4,3,,,39,3,33.1
25-02-2023 14:10:20,5.3,,,,41,,32.7
25-02-2023 14:15:20,5.2,,,,,,32.9
25-02-2023 14:20:20,5,,,,41,3,33.3
25-02-2023 14:25:20,4.9,,,,39,1,33.4
25-02-2023 14:30:20,4.7,,,,38,1,33.6
25-02-2023 14:35:20,4.6,,,,39,6,
25-02-2023 14:40:20,4.4,,,,40,8,33.6
25-02-2023 14:45:20,4.3,,,,39,9,33.1
25-02-2023 14:50:20,4.1,,,,41,3,32.9
25-02-2023 14:55:20,4,,,,40,3,33.3
25-02-2023 15:00:20,3.9,3,,,40,1,33.6
25-02-2023 15:05:20,3.6,3.53,,,39,3,33.9
25-02-2023 15:10:20,3.6,,,,38,,34.1
25-02-2023 15:15:20,2.9,,,,38,3,34.1
25-02-2023 15:20:20,3.2,3.53,0,0,40,8,34
25-02-2023 15:21:20,,,,0,,,
25-02-2023 15:25:20,2.3,3.53,0,,39,1,33.9
25-02-2023 15:30:20,2.8,,,,38,1,33.5
25-02-2023 15:35:20,2.7,,,,38,6,33.3
25-02-2023 15:40:20,2.6,,,,39,9,33.1
25-02-2023 15:45:20,2.4,,,,40,0,32.8
25-02-2023 15:50:20,2.3,,,,,6,33.2
25-02-2023 15:55:20,2.2,,,,40,0,33.5
25-02-2023 16:00:20,2,3.53,,,39,1,33.6
25-02-2023 16:05:20,1.9,3.94,,,,,
25-02-2023 16:10:20,1.8,,,,39,1,33.6
25-02-2023 16:15:20,1.6,,,,37,11,33.3
25-02-2023 16:20:20,1.5,,,,41,4,32.8
25-02-2023 16:25:20,1.4,,,,39,16,32.7
25-02-2023 16:30:20,1.3,,,,,3,32.7
25-02-2023 16:35:20,1.2,,,,,6,32.3
25-02-2023 16:40:20,1.1,,,,39,8,
25-02-2023 16:45:20,1,,,,40,11,
25-02-2023 16:50:20,0.9,,,,39,6,32.3
25-02-2023 16:55:20,0.8,,,,40,8,32.2
25-02-2023 17:00:20,0.7,3.94,,,40,1,32.2
25-02-2023 17:05:20,0.7,4.22,,,41,0,32.3
25-02-2023 17:10:20,0.6,,,,40,1,32.5
25-02-2023 17:15:20,0.5,,,,40,1,32.4
25-02-2023 17:20:20,0,4.22,0,0,41,3,32.4
25-02-2023 17:21:20,,,,0,,,
25-02-2023 17:25:20,0,4.22,0,,41,0,32.4
25-02-2023 17:30:20,,,,,41,,32.3
25-02-2023 17:35:20,,,,,42,0,32.1
25-02-2023 17:40:20,,,,,44,1,31.9
25-02-2023 17:45:20,,,,,43,1,31.9
25-02-2023 17:50:20,,,,,44,0,31.7
25-02-2023 17:55:20,,,,,44,,31.6
25-02-2023 18:00:20,,4.22,,,45,,31.4
25-02-2023 18:05:20,,4.32,,,45,,31.3
25-02-2023 18:10:20,,,,,47,,31
25-02-2023 18:15:20,,,,,49,,30.8
25-02-2023 18:20:20,,,,,48,,30.6
25-02-2023 18:25:20,,,,,47,,30.2
25-02-2023 18:30:20,,,,,51,,30.1
25-02-2023 18:35:20,,,,,51,,29.8
25-02-2023 18:40:20,,,,,52,,29.7
25-02-2023 18:45:20,,,,,54,,29.5
25-02-2023 18:50:20,,,,,56,,29.3
25-02-2023 18:55:20,,,,,,,29.1
25-02-2023 19:00:20,,4.32,,,56,,28.8
25-02-2023 19:05:20,,4.37,,,55,,28.6
25-02-2023 19:10:20,,,,,58,,28.4
25-02-2023 19:15:20,,,,,58,,28.2
25-02-2023 19:20:20,0,4.37,0,0,57,0,27.9
25-02-2023 19:21:20,,,,0,,,
25-02-2023 19:25:20,0,4.37,0,,57,0,27.8
25-02-2023 19:30:20,,,,,54,,27.7
25-02-2023 19:35:20,,,,,54,,27.6
25-02-2023 19:40:20,,,,,56,,27.6
25-02-2023 19:45:20,,,,,54,,27.4
25-02-2023 19:50:20,,,,,53,,27.4
25-02-2023 19:55:20,,,,,,,27.3
25-02-2023 20:00:20,,4.37,,,53,,
25-02-2023 20:05:20,,4.39,,,54,,
25-02-2023 20:10:20,,,,,55,,27.3
25-02-2023 20:15:20,,,,,56,,27.2
25-02-2023 20:20:20,,,,,54,,27.1
25-02-2023 20:25:20,,,,,54,,26.9
25-02-2023 20:30:20,,,,,55,,26.9
25-02-2023 20:35:20,,,,,54,,26.8
25-02-2023 20:40:20,,,,,54,,26.8
25-02-2023 20:45:20,,,,,55,,26.7
25-02-2023 20:50:20,,,,,54,,26.7
25-02-2023 20:55:20,,,,,,0,26.6
25-02-2023 21:00:20,,4.39,,,54,1,
25-02-2023 21:05:20,,4.42,,,55,0,26.6
25-02-2023 21:10:20,,,,,,,26.4
25-02-2023 21:15:20,,,,,55,,
25-02-2023 21:20:20,0,4.42,0,0,56,0,26.4
25-02-2023 21:21:20,,,,0,,,
25-02-2023 21:25:20,0,4.42,0,,55,0,26.4
25-02-2023 21:30:20,,,,,56,0,26.4
25-02-2023 21:35:20,,,,,55,1,26.5
25-02-2023 21:40:20,,,,,54,1,26.6
25-02-2023 21:45:20,,,,,54,3,26.6
25-02-2023 21:50:20,,,,,53,3,26.8
25-02-2023 21:55:20,,,,,53,6,27
25-02-2023 22:00:20,,4.42,,,52,1,27.1
25-02-2023 22:05:20,,4.45,,,,0,27.2
25-02-2023 22:10:20,,,,,52,3,27.1
25-02-2023 22:15:20,,,,,53,0,27
25-02-2023 22:20:20,,,,,54,1,26.8
25-02-2023 22:25:20,,,,,55,0,26.6
25-02-2023 22:30:20,,,,,,,26.6
25-02-2023 22:35:20,,,,,,,26.4
25-02-2023 22:40:20,,,,,,0,26.4
25-02-2023 22:45:20,,,,,,1,26.3
25-02-2023 22:50:20,,,,,,,26.3
25-02-2023 22:55:20,,,,,55,,26.2
25-02-2023 23:00:20,,4.45,,,56,1,26.2
25-02-2023 23:05:20,,4.47,,,,4,26.1
25-02-2023 23:10:20,,,,,,1,26.1
25-02-2023 23:15:20,,,,,56,1,26
25-02-2023 23:20:20,0,4.47,0,0,57,4,25.9
25-02-2023 23:21:20,,,,0,,,
25-02-2023 23:25:20,0,4.47,0,,56,1,25.9
25-02-2023 23:30:20,,,,,,0,25.8
25-02-2023 23:35:20,,,,,,1,25.9
25-02-2023 23:40:20,,,,,,0,25.9
25-02-2023 23:45:20,,,,,,3,25.8
25-02-2023 23:50:20,,,,,56,4,
25-02-2023 23:55:20,,,,,55,6,25.8
26-02-2023 00:00:20,,4.47,,,54,4,26.1
26-02-2023 00:05:20,,0,,,53,3,26.3
26-02-2023 00:10:20,,,,,,6,26.4
26-02-2023 00:15:20,,,,,53,,
26-02-2023 00:20:20,,,,,52,6,
26-02-2023 00:25:20,,,,,53,8,
26-02-2023 00:30:20,,,,,52,8,26.4
26-02-2023 00:35:20,,,,,53,3,26.3
26-02-2023 00:40:20,,,,,53,4,26.2
26-02-2023 00:45:20,,,,,54,3,26.1
26-02-2023 00:50:20,,,,,54,4,26
26-02-2023 00:55:20,,,,,55,9,25.9
26-02-2023 01:00:20,,0,,,54,4,25.9
26-02-2023 01:05:20,,0.05,,,55,8,25.8
26-02-2023 01:10:20,,,,,,4,
26-02-2023 01:15:20,,,,,,8,25.8
26-02-2023 01:20:20,0,0.05,0,0,55,1,25.7
26-02-2023 01:21:20,,,,0,,,
26-02-2023 01:25:20,0,0.05,0,,56,0,25.6
26-02-2023 01:30:20,,,,,57,0,25.3
26-02-2023 01:35:20,,,,,,9,25.2
26-02-2023 01:40:20,,,,,57,,25.4
26-02-2023 01:45:20,,,,,56,9,25.4
26-02-2023 01:50:20,,,,,,11,25.5
26-02-2023 01:55:20,,,,,,8,25.5
26-02-2023 02:00:20,,0.05,,,56,14,25.6
26-02-2023 02:05:20,,0.1,,,55,3,25.7
26-02-2023 02:10:20,,,,,,4,25.6
26-02-2023 02:15:20,,,,,,9,25.4
26-02-2023 02:20:20,,,,,55,8,
26-02-2023 02:25:20,,,,,56,6,25.4
26-02-2023 02:30:20,,,,,,11,25.3
26-02-2023 02:35:20,,,,,,8,25.2
26-02-2023 02:40:20,,,,,56,6,25.1
26-02-2023 02:45:20,,,,,57,9,24.9
26-02-2023 02:50:20,,,,,58,8,24.7
26-02-2023 02:55:20,,,,,57,14,24.6
26-02-2023 03:00:20,,0.1,,,,9,24.7
26-02-2023 03:05:20,,0.18,,,,8,24.6
26-02-2023 03:10:20,,,,,57,9,
26-02-2023 03:15:20,,,,,56,9,
26-02-2023 03:20:20,0,0.18,0,0,57,8,24.6
26-02-2023 03:21:20,,,,0,,,
26-02-2023 03:25:20,0,0.18,0,,58,6,24.4
26-02-2023 03:30:20,,,,,,8,24.3
26-02-2023 03:35:20,,,,,,9,24.2
26-02-2023 03:40:20,,,,,,6,24.2
26-02-2023 03:45:20,,,,,,24,24.1
26-02-2023 03:50:20,,,,,,1,23.9
26-02-2023 03:55:20,,,,,,8,
26-02-2023 04:00:20,,0.18,,,,9,23.9
26-02-2023 04:05:20,,0.25,,,58,11,23.8
26-02-2023 04:10:20,,,,,57,9,23.8
26-02-2023 04:15:20,,,,,58,8,23.7
26-02-2023 04:20:20,,,,,,12,23.5
26-02-2023 04:25:20,,,,,,6,23.4
26-02-2023 04:30:20,,,,,58,,23.3
26-02-2023 04:35:20,,,,,59,6,23.2
26-02-2023 04:40:20,,,,,,11,23.1
26-02-2023 04:45:20,,,,,,8,23
26-02-2023 04:50:20,,,,,,3,22.9
26-02-2023 04:55:20,,,,,59,6,
26-02-2023 05:00:20,,0.25,,,58,9,22.9
26-02-2023 05:05:20,,0.3,,,59,3,22.8
26-02-2023 05:10:20,,,,,59,8,22.7
26-02-2023 05:15:20,,,,,60,11,22.6
26-02-2023 05:20:20,0,0.3,0,0,60,6,22.6
26-02-2023 05:21:20,,,,0,,,
26-02-2023 05:25:20,0,0.3,0,,60,6,22.5
26-02-2023 05:30:20,,,,,,4,22.3
26-02-2023 05:35:20,,,,,60,4,22.3
26-02-2023 05:40:20,,,,,61,8,22.2
26-02-2023 05:45:20,,,,,,6,
26-02-2023 05:50:20,,,,,61,3,22.2
26-02-2023 05:55:20,,,,,62,0,22.1
26-02-2023 06:00:20,,0.3,,,64,,22
26-02-2023 06:05:20,,0.36,,,64,,21.9
26-02-2023 06:10:20,,,,,66,,21.8
26-02-2023 06:15:20,,,,,68,,21.6
26-02-2023 06:20:20,,,,,67,,21.4
26-02-2023 06:25:20,,,,,69,,21.3
26-02-2023 06:30:20,,,,,68,,21.1
26-02-2023 06:35:20,,,,,70,,21
26-02-2023 06:40:20,,,,,,,20.9
26-02-2023 06:45:20,,,,,70,,20.8
26-02-2023 06:50:20,,,,,71,,20.7
26-02-2023 06:55:20,,,,,71,,20.6
26-02-2023 07:00:20,,0.36,,,72,,20.6
26-02-2023 07:05:20,,0.38,,,72,,20.4
26-02-2023 07:10:20,,,,,73,,
26-02-2023 07:15:20,,,,,72,,20.4
26-02-2023 07:20:20,0,0.38,0,0,72,0,20.6
26-02-2023 07:21:20,,,,0,,,
26-02-2023 07:25:20,0,0.38,0,,71,0,20.7
26-02-2023 07:30:20,,,,,72,0,20.8
26-02-2023 07:35:20,,,,,71,1,20.9
26-02-2023 07:40:20,,,,,70,0,21.1
26-02-2023 07:45:20,,,,,70,,21.3
26-02-2023 07:50:20,0,,,,69,,21.4
26-02-2023 07:55:20,0.5,,,,68,,21.7
26-02-2023 08:00:20,0.6,0.38,,,66,0,21.8
26-02-2023 08:05:20,0.6,0.41,,,65,1,22.1
26-02-2023 08:10:20,0.7,,,,63,1,22.3
26-02-2023 08:15:20,0.8,,,,63,3,22.5
26-02-2023 08:20:20,0.8,,,,62,1,22.7
26-02-2023 08:25:20,0.9,,,,61,,22.9
26-02-2023 08:30:20,1,,,,62,1,23.1
26-02-2023 08:35:20,1.1,,,,61,0,23.3
26-02-2023 08:40:20,1.1,,,,59,1,23.4
26-02-2023 08:45:20,1.2,,,,58,0,23.7
26-02-2023 08:50:20,1.5,,,,,3,23.8
26-02-2023 08:55:20,1.7,,,,58,0,23.9
26-02-2023 09:00:20,1.8,0.41,,,56,8,24.1
26-02-2023 09:05:20,2,0.51,,,57,3,24.2
26-02-2023 09:10:20,2.1,,,,55,1,24.4
26-02-2023 09:15:20,2.2,,,,54,3,24.8
26-02-2023 09:20:20,2.4,0.51,0,0,53,3,24.9
26-02-2023 09:21:20,,,,0,,,
26-02-2023 09:25:20,2.5,0.51,0,,53,3,25
26-02-2023 09:30:20,2.5,,,,54,6,25.2
26-02-2023 09:35:20,2.8,,,,52,3,25.3
26-02-2023 09:40:20,2.9,,,,52,6,25.5
26-02-2023 09:45:20,3.1,,,,51,0,25.7
26-02-2023 09:50:20,3.2,,,,50,9,25.8
26-02-2023 09:55:20,3.4,,,,51,12,25.9
26-02-2023 10:00:20,3.6,0.51,,,50,9,26.1
26-02-2023 10:05:20,3.7,0.86,,,50,11,25.9
26-02-2023 10:10:20,3.8,,,,51,6,25.7
26-02-2023 10:15:20,4,,,,51,3,25.9
26-02-2023 10:20:20,4.1,,,,50,1,26.1
26-02-2023 10:25:20,4.2,,,,49,1,26.6
26-02-2023 10:30:20,4.4,,,,48,8,26.7
26-02-2023 10:35:20,4.5,,,,48,9,26.4
26-02-2023 10:40:20,4.6,,,,49,11,26.3
26-02-2023 10:45:20,4.7,,,,48,3,26.5
26-02-2023 10:50:20,4.9,,,,47,6,26.8
26-02-2023 10:55:20,5.1,,,,49,9,26.9
26-02-2023 11:00:20,5.1,0.86,,,49,3,27.3
26-02-2023 11:05:20,5.4,1.37,,,47,9,27.6
26-02-2023 11:10:20,,,,,45,8,27.3
26-02-2023 11:15:20,5.4,,,,46,12,27.4
26-02-2023 11:20:20,5.6,1.37,0,0,45,8,27.3
26-02-2023 11:21:20,,,,0,,,
26-02-2023 11:25:20,5.3,1.37,0,,47,3,27.4
26-02-2023 11:30:20,5.2,,,,45,1,27.7
26-02-2023 11:35:20,5.9,,,,44,9,27.7
26-02-2023 11:40:20,,,,,47,3,27.8
26-02-2023 11:45:20,5.9,,,,44,3,27.9
26-02-2023 11:50:20,5.8,,,,,8,28
26-02-2023 11:55:20,6.1,,,,44,8,27.9
26-02-2023 12:00:20,6.1,1.37,,,46,9,28.2
26-02-2023 12:05:20,5.4,1.98,,,47,6,28.5
26-02-2023 12:10:20,4.2,,,,44,4,28.7
26-02-2023 12:15:20,4.2,,,,43,6,28.5
26-02-2023 12:20:20,5.1,,,,42,9,28.6
26-02-2023 12:25:20,4.9,,,,44,1,28.5
26-02-2023 12:30:20,4.8,,,,43,11,28.9
26-02-2023 12:35:20,6.1,,,,41,3,28.8
26-02-2023 12:40:20,6.4,,,,45,6,28.8
26-02-2023 12:45:20,6.4,,,,41,14,29
26-02-2023 12:50:20,6.5,,,,42,3,28.9
26-02-2023 12:55:20,6.3,,,,,11,29.1
26-02-2023 13:00:20,,1.98,,,42,8,29.1
26-02-2023 13:05:20,,2.57,,,41,8,29
26-02-2023 13:10:20,,,,,,0,29
26-02-2023 13:15:20,6.3,,,,,8,29.1
26-02-2023 13:20:20,6.1,2.57,0,0,41,14,29.4
26-02-2023 13:21:20,,,,0,,,
26-02-2023 13:25:20,5.8,2.57,0,,42,16,29.3
26-02-2023 13:30:20,5.9,,,,40,12,29.4
26-02-2023 13:35:20,5.9,,,,40,9,29.7
26-02-2023 13:40:20,5.6,,,,39,8,29.7
26-02-2023 13:45:20,,,,,40,11,29.6
26-02-2023 13:50:20,5.6,,,,40,9,29.6
26-02-2023 13:55:20,5.4,,,,39,12,29.9
26-02-2023 14:00:20,5.4,2.57,,,38,1,29.8
26-02-2023 14:05:20,5.2,3.07,,,40,3,29.8
26-02-2023 14:10:20,5.2,,,,39,,30.1
26-02-2023 14:15:20,5,,,,40,3,30.2
26-02-2023 14:20:20,5,,,,39,8,30.3
26-02-2023 14:25:20,4.8,,,,39,3,30.4
26-02-2023 14:30:20,4.6,,,,37,8,30.7
26-02-2023 14:35:20,4.5,,,,38,9,30.4
26-02-2023 14:40:20,4.4,,,,38,0,30.7
26-02-2023 14:45:20,4.2,,,,37,8,30.8
26-02-2023 14:50:20,4,,,,37,9,30.9
26-02-2023 14:55:20,3.9,,,,36,8,31.1
26-02-2023 15:00:20,3.8,3.07,,,34,4,30.9
26-02-2023 15:05:20,3.6,3.63,,,35,0,31
26-02-2023 15:10:20,3.5,,,,36,3,31.3
